,은행명,지로코드,점포명,지점/출장소,점포형태(대), 점포형태(소),모점명,영업본부,특,구/시/군,구/읍/면/동,말단행정구역,건물번호 등,도로명,개점일,전화번호
491,신한은행,887003,강남대기업금융2센터,지점,기업,대기업, ,강남본부,서울,강남구,대치2동,,945-1,테헤란로 522,2018-01-02,02-557-2165
492,신한은행,213664,숙명여자대학교,지점,일반,리테일, ,서부,서울,용산구,청파동,,,청파로47길 95,1981-11-18,02-713-6851
493,신한은행,213677,서울대학교병원,지점,일반,리테일, ,북부,서울,종로구,이화동,,28-21,대학로 101,1981-11-24,02-745-0601
494,신한은행,263151,김포공항,지점,일반,리테일, ,강서,서울,강서구,공항동,,1373-5,하늘길 112,1976-09-27,02-2662-1342
495,신한은행,215950,이화여자대학교,지점,일반,리테일, ,서부,서울,서대문구,신촌동,,11-1,이화여대길 52,1986-08-22,02-313-3155
496,신한은행,216629,동부법원,지점,일반,리테일, ,강동,서울,송파구,문정2동,,650,법원로 101,1986-11-03,02-447-2514
497,신한은행,216632,남부법원,지점,일반,리테일, ,강서,서울,양천구,신정1동,,313-1,신월로 390,1986-11-03,02-2649-4721
498,신한은행,215976,한양대학교,지점,일반,리테일, ,동부,서울,성동구,사근동,,15-1,마조로 22-2,1987-08-27,02-2292-7537
499,신한은행,213952,중화역,지점,일반,리테일, ,동부,서울,중랑구,중화제1동,,287-9,동일로 796,1987-09-28,02-496-0676
500,신한은행,216713,건국대학교,지점,일반,리테일, ,동부,서울,광진구,화양동,,1,능동로 120,1988-03-09,02-453-0583
501,신한은행,213981,법조타운,지점,일반,리테일, ,서초,서울,서초구,서초3동,,1705,법원로 15,1988-06-29,02-536-9501
502,신한은행,217518,법조타운법원(출),출장소,일반,출장소,법조타운,서초,서울,서초구,서초3동,,1701-1,서초중앙로 157,1989-07-24,02-536-7927
503,신한은행,214294,이대목동병원(출),출장소,일반,출장소,이대서울병원,강서,서울,양천구,목5동,,911-1,안양천로 1071,1993-08-18,02-2644-4150
504,신한은행,214511,삼성서울병원,지점,일반,리테일, ,강남,서울,강남구,일원본동,,50,일원로 81,1994-06-02,02-2226-3347
505,신한은행,217822,서부법원,지점,일반,리테일, ,서부,서울,마포구,공덕동,,105-1,마포대로 174,1995-12-11,02-719-4415
506,신한은행,218737,서울대학교,지점,일반,리테일, ,남부,서울,관악구,대학동,,산56-1,관악로 1,1998-03-05,02-871-7411
507,신한은행,881795,동국대학교,지점,일반,리테일, ,중부,서울,중구,필동,,26-1,필동로1길 30,1989-09-21,02-2265-1954
508,신한은행,881818,북부지방검찰청(출),출장소,일반,출장소,마들역,북부,서울,도봉구,도봉제2동,,626-20,마들로 747,2004-12-07,02-976-2191
509,신한은행,881821,건국대학교병원(출),출장소,일반,출장소,건국대학교,동부,서울,광진구,화양동,,4-12,능동로 120-1,2005-07-18,02-452-0527
510,신한은행,881148,군인공제회관,지점,일반,리테일, ,강남,서울,강남구,도곡2동,,467-12,남부순환로 2806,2006-11-02,02-579-0092
511,신한은행,882338,한양여자대학교(출),출장소,일반,출장소,한양대학교,동부,서울,성동구,사근동,,110,살곶이길 200,2007-04-30,02-2292-2690
512,신한은행,882817,국군재정관리단(출),출장소,일반,출장소,영업부,중부,서울,용산구,이태원제2동,,293-2,회나무로 4,2008-01-18,02-794-1250
513,신한은행,883094,서울대학교연구공원(출),출장소,일반,출장소,서울대학교,남부,서울,관악구,낙성대동,,산4-1,낙성대로15길 56-39,2008-02-04,02-886-6431
514,신한은행,883722,서경대학교(출),출장소,일반,출장소,정릉,북부,서울,성북구,정릉제4동,,산16-1,서경로 124,2010-05-11,02-919-1660
515,신한은행,884129,서울중앙지방법원등기국(출),출장소,일반,출장소,법조타운,서초,서울,서초구,서초3동,,1707-4,법원로3길 14,2011-09-26,02-3477-3311
516,신한은행,884349,서울가정행정법원(출),출장소,일반,출장소,법조타운,서초,서울,서초구,양재1동,,25-3,강남대로 193,2012-09-03,02-2058-3032
517,신한은행,885597,서울남부지방법원등기국(출),출장소,일반,출장소,남부법원,강서,서울,영등포구,문래동,,34-4,경인로 772,2016-06-27,02-2649-4721
518,신한은행,886240,서울대학교공대(출),출장소,일반,출장소,서울대학교,남부,서울,관악구,대학동,,산56-1,관악로 1,2006-11-15,02-889-1010
519,신한은행,886842,동부지방검찰청(출),출장소,일반,출장소,동부법원,강동,서울,송파구,문정2동,,649,정의로 30,2017-03-06,02-6023-6660
520,신한은행,886978,LG사이언스파크(출),출장소,일반,출장소,마곡역금융센터,강서,서울,강서구,가양제1동,,789,마곡중앙10로 70,2018-01-02,02-6023-9840
521,신한은행,887427,서울서부지방법원등기국(출),출장소,일반,출장소,서부법원,서부,서울,마포구,아현동,,783,마포대로 199,2019-02-11,02-6382-5002
522,신한은행,887430,이대서울병원,지점,일반,리테일, ,강서,서울,강서구,발산제1동,,808,공항대로 260,2019-03-04,02-6737-1005
523,신한은행,887126,홍익대학교,지점,일반,리테일, ,서부,서울,마포구,서강동,,72-1,와우산로 94,2018-01-19,02-6023-3950
524,신한은행,887168,서울시청금융센터,지점,일반,금융센터, ,기관그룹,서울,중구,명동,,31,세종대로 110,2018-10-29,02-6023-8530
525,신한은행,887197,서소문청사(출),출장소,일반,출장소,서울시청금융센터,기관그룹,서울,중구,소공동,,37,덕수궁길 15,2019-01-02,02-6023-8550
526,신한은행,887210,서울소방재난본부(출),출장소,일반,출장소,서울시청금융센터,기관그룹,서울,중구,필동,,6-7,퇴계로26길 52,2019-01-02,02-6023-9891
527,신한은행,887223,성동구청,지점,일반,리테일, ,동부,서울,성동구,행당제1동,,7,고산자로 270,2018-11-26,02-6023-8700
528,신한은행,887236,강북구청,지점,일반,리테일, ,북부,서울,강북구,수유3동,,192-59,도봉로89길 13,2018-11-26,02-6023-8910
529,신한은행,887249,미아동복합청사(출),출장소,일반,출장소,강북구청,북부,서울,강북구,미아동,,197-1,솔매로49길 14,2019-01-02,02-6023-6500
530,신한은행,887252,서초구청,지점,일반,리테일, ,서초,서울,서초구,서초2동,,1376-3,남부순환로 2584,2018-11-26,02-6023-9850
531,신한은행,887689,서소문2청사(출),출장소,일반,출장소,서울시청금융센터,기관그룹,서울,중구,소공동,,143,서소문로 124,2020-03-02,02-6261-3006
532,신한은행,213981-1,대법원(출),출장소,일반,출장소,법조타운, ,서울,서초구,서초3동,,967,서초대로 219,1995-10-25,02-599-0826
533,신한은행,213981-2,대검찰청(출),출장소,일반,출장소,법조타운, ,서울,서초구,서초3동,,1730-1,법원로 15,1995-08-01,02-593-6101
534,신한은행,213981-3,검찰청(출),출장소,일반,출장소,법조타운, ,서울,서초구,서초3동,,1705,하늘길 260,1989-08-29,02-537-1250
535,신한은행,263151-1,아시아나항공(출),출장소,일반,출장소,김포공항, ,서울,강서구,공항동,,47,공항로 272,1997-08-21,02-2669-3770
536,신한은행,263151-2,대한항공(출),출장소,일반,출장소,김포공항, ,서울,강서구,공항동,,1370,오정로 443-83,1996-07-29,02-2665-1841
537,신한은행,263151-3,김포공항화물청사(출),출장소,일반,출장소,김포공항, ,서울,강서구,공항동,,281-7,공항진입로 108,2019-02-18,02-2662-1342
538,우리은행,200017,본점영업부,지점,일반,, ,직할,서울특별시,중구,회현동1가,,203,소공로 51 (회현동1가),1899-01-30,02)2002-3000
539,우리은행,200046,명동금융센터,지점,일반,, ,중앙,서울특별시,중구,명동2가,,33-2,명동길 42 (명동2가),1960-05-16 00:00:00,02)774-4011
540,우리은행,200059,중부금융센터,지점,일반,, ,중부,서울특별시,중구,저동2가,,24-1,수표로 34 (저동2가),1937-08-14 00:00:00,02)2266-5171
541,우리은행,200062,소공동지점,지점,일반,, ,중앙,서울특별시,중구,남대문로2가,,118,남대문로 63 (소공동),1950-06-01 00:00:00,02)777-9711
542,우리은행,200091,역전금융센터,지점,기업,, ,중앙기업,서울특별시,중구,남대문로5가,,84-11,통일로 10 (남대문로5가),1960-11-15 00:00:00,02)2259-0351
543,우리은행,200101,종로YMCA지점,지점,일반,, ,중부,서울특별시,종로구,종로2가,,9,종로 69 (종로2가),1948-08-02 00:00:00,02)734-2661
544,우리은행,200114,을지로지점,지점,일반,, ,중부,서울특별시,중구,을지로3가,,118-1,충무로 61 (을지로3가),1950-01-04 00:00:00,02)2267-3131
545,우리은행,200130,창신동지점,지점,일반,, ,중부,서울특별시,종로구,창신2동,,530-1,종로 311 (창신동),1946-10-01 00:00:00,02)763-5111
546,우리은행,200143,청량리중앙금융센터,지점,일반,, ,강북,서울특별시,동대문구,제기동,,652-1,왕산로 169 (제기동),1966-10-20 00:00:00,02)967-8861
547,우리은행,200156,광화문지점,지점,일반,, ,중앙,서울특별시,종로구,도렴동,,60도렴빌딩,새문안로5길 37 (도렴동),1954-07-05 00:00:00,02)735-6905
548,우리은행,200169,동자동금융센터,지점,일반,, ,중앙,서울특별시,용산구,동자동,,56,한강대로 366 (동자동),1937-08-14 00:00:00,02)754-4491
549,우리은행,200172,청구역지점,지점,일반,, ,중부,서울특별시,중구,신당동,,309-15,다산로 177 (신당동),1963-02-01 00:00:00,02)2234-2141
550,우리은행,200185,신촌금융센터,지점,일반,, ,서부,서울특별시,마포구,노고산동,,31-6,서래로3길 106 (노고산동),1962-08-16 00:00:00,02)715-0071
551,우리은행,200198,불광동금융센터,지점,일반,, ,서부,서울특별시,은평구,,,,통일로 715 (대조통),1965-10-01 00:00:00,02)355-0051
552,우리은행,200473,노량진지점,지점,일반,, ,남부,서울특별시,동작구,노량진동,,42-11,관악로30길 116 (노량진동),1968-08-05 00:00:00,02)815-4301
553,우리은행,200486,종암지점,지점,일반,, ,강북,서울특별시,성북구,하월곡동,,90-1227,종암로 162 (하월곡동),1968-09-05 00:00:00,02)913-0341
554,우리은행,200499,동소문로금융센터,지점,일반,, ,강북,서울특별시,성북구,,,,동소문로483가 동도빌딩2층(동소문동),1968-09-16 00:00:00,02)923-3571
555,우리은행,200509,을지로5가금융센터,지점,일반,, ,중부,서울특별시,중구,,,,동호로 351 (을지로5가),1967-06-05 00:00:00,02)2266-1171
556,우리은행,200525,서소문금융센터,지점,일반,, ,중앙,서울특별시,중구,서소문동,,55-4,서소문로 103 (서소문동),1969-12-01 00:00:00,02)777-7781
557,우리은행,200541,신길중앙지점,지점,일반,, ,강서,서울특별시,영등포구,신길3동,,252-6,한강대로 141 (신길동),1969-06-09 00:00:00,02)832-2756
558,우리은행,200567,한강로금융센터,지점,기업,, ,남대문기업,서울특별시,용산구,한강로2가,,419아스테리움용산지하1층,한강대로30길 25 (한강로2가),1969-04-25 00:00:00,02)794-0271
559,우리은행,200583,미아동지점,지점,일반,, ,강북,서울특별시,강북구,송천동,,65-2,도봉로 87 (송천동),1969-04-01 00:00:00,02)988-2601
560,우리은행,200596,보문동지점,지점,일반,, ,강북,서울특별시,성북구,보문동,,5가160-1,보문로 79 (보문동5가),1969-04-07 00:00:00,02)926-1775
561,우리은행,200606,서울스퀘어금융센터,지점,일반,, ,중앙,서울특별시,중구,남대문로5가,,541,한강대로 416 (남대문로5가),1908-11-04 00:00:00,02)778-0901
562,우리은행,200619,종로금융센터,지점,기업,, ,종로기업,서울특별시,중구,남대문로1가,,19,남대문로 118 (남대문로1가),1924-08-31 00:00:00,02)734-4491
563,우리은행,200635,동대문금융센터,지점,일반,, ,중부,서울특별시,종로구,종로6가,,289-55,종로 266 (종로6가) ,1971-05-24 00:00:00,02)2278-5121
564,우리은행,200648,장충동지점,지점,일반,, ,중부,서울특별시,중구,장충동1가,,31-7,장충단로 198 (장충동1가),1993-05-27 00:00:00,02)2274-5581
565,우리은행,200664,수유동금융센터,지점,일반,, ,강북,서울특별시,강북구,수유동,,191-1,신림로11길 357 (수유동),1972-04-20 00:00:00,02)902-8111
566,우리은행,200677,응암동지점,지점,일반,, ,서부,서울특별시,은평구,응암동,,93,은평로 176 (응암동),1973-06-20 00:00:00,02)359-5410
567,우리은행,200680,서교중앙금융센터,지점,일반,, ,서부,서울특별시,마포구,동교동,,205-20,월드컵북로 26 (동교동),1974-02-27 00:00:00,02)332-6331
568,우리은행,200693,화곡동금융센터,지점,일반,, ,강서,서울특별시,강서구,화곡1동,,370-103,가로공원로76길 55 (화곡동),1974-04-29 00:00:00,02)2603-2741
569,우리은행,200716,중화동지점,지점,일반,, ,동부,서울특별시,중랑구,중화동,,307-66,동일로 837 (중화동),1975-03-12 00:00:00,02)493-9801
570,우리은행,200729,가산IT금융센터,지점,일반,, ,직할VG,서울특별시,금천구,가산동,,60-51,디지털로 200 (가산동),1974-06-10 00:00:00,02)857-9761
571,우리은행,200732,영동금융센터,지점,일반,, ,직할VG,서울특별시,강남구,청담동,,41-2외,학동로 401 (청담동),1974-07-11 00:00:00,02)546-0911
572,우리은행,200774,아현동금융센터,지점,일반,, ,서부,서울특별시,마포구,아현동,,437-3,마포대로 196 (아현동),1975-12-19 00:00:00,02)363-0171
573,우리은행,200813,방배본동지점,지점,일반,, ,강남,서울특별시,서초구,방배동,,757-1,방배로 285 (방배동),1976-06-02 00:00:00,02)592-6671
574,우리은행,200826,DL금융센터,지점,기업,, ,본점2기업,서울특별시,종로구,,,,통일로 134 (평동),1977-01-18 00:00:00,02)730-5273
575,우리은행,200855,서여의도금융센터,지점,일반,, ,직할VG,서울특별시,영등포구,여의도동,,14-33,은행로 17 (여의도동),1977-07-20 00:00:00,02)783-6655
576,우리은행,200868,군자역금융센터,지점,일반,, ,동부,서울특별시,광진구,군자동,,478-5,천호대로 548 (군자동),1977-09-13 00:00:00,02)3409-2210
577,우리은행,200910,낙성대역지점,지점,일반,, ,남부,서울특별시,관악구,봉천6동,,1679-24,남부순환로 1940 (봉천동),1978-09-27 00:00:00,02)872-8741
578,우리은행,200923,논현역금융센터,지점,일반,, ,직할VG,서울특별시,서초구,잠원동,,37-12,신반포로 339 (잠원동),1978-10-11 00:00:00,02)544-9004
579,우리은행,200936,신반포금융센터,지점,일반,, ,강남,서울특별시,서초구,잠원동,,70-5뉴코아쇼핑센터,잠원로 37-6 (잠원동),1978-10-30 00:00:00,02)537-1562
580,우리은행,200949,강남교보타워금융센터,지점,일반,, ,직할VG,서울특별시,서초구,서초동,,"1303-22(구,서초동1305-8)",강남대로465(서초동),1978-10-28 00:00:00,02)3481-5041
581,우리은행,200952,마곡역금융센터,지점,일반,, ,강서,서울특별시,강서구,마곡동,,773-3,공항대로 195 (마곡동),1993-08-23 00:00:00,02)3664-5057
582,우리은행,200965,청담동금융센터,지점,일반,, ,직할VG,서울특별시,강남구,청담동,,132-19,영동대로 708 (청담동),1978-10-30 00:00:00,02)544-9161
583,우리은행,200978,답십리지점,지점,일반,, ,강북,서울특별시,동대문구,답십리5동,,494-2,한강대로30길 295 (답십리동),1978-10-31 00:00:00,02)2248-9185
584,우리은행,200981,자양동금융센터,지점,일반,, ,동부,서울특별시,광진구,자양동,,219-25,아차산로 362 (자양동),1978-10-31 00:00:00,02)458-4001
