은행명,지점명,지점코드,우편번호,주소,전화번호,팩스번호
새마을금고,구의．광장금고아차산역지점,856571,4975,서울광진구자양로２６０,02-455-4829,02-453-4768
새마을금고,구의동,454122,5041,서울광진구구의로９도원빌딩１층,02-454-2455,02-458-8331
새마을금고,구일,457200,42488,대구남구큰골길２,053-651-6100,053-651-6102
새마을금고,구일금고대명１동지점,853749,42470,대구남구장전３길８９,053-624-8854,053-629-3160
새마을금고,구지,457556,43010,대구달성군구지면창리로１１길５８－７,053-614-5090,053-614-5302
새마을금고,구평동,455105,604817,부산광역시사하구구평동１０６,051-262-7551,051-262-7553
새마을금고,구평동농장지점,852562,604818,부산시사하구구평동４３５－２７２,051-262-5522,051-262-5522
새마을금고,구포,455626,46621,부산북구시랑로７５구포새마을금고,051-337-1661,051-338-4031
새마을금고,구포금고구포３동지점,867492,46624,부산북구시랑로１５９구포새마을금고３동지점,051-343-6004,051-343-6033
새마을금고,구포금고구포시장지점,867489,46581,부산북구백양대로１１９１구포새마을금고구포시장지점,051-343-6001,051-343-6011
새마을금고,구포금고축산지점,869542,46504,부산북구사상로５８３번길２５구포새마을금고축산지점,051-301-7839,051-303-7065
새마을금고,국민,459282,530260,전라남도목포시마인계터로３８번길１,061-244-5162,061-244-3798
새마을금고,국민금고연산지점,855611,58636,전남목포시원산중앙로６２,061-279-5260,061-279-5290
새마을금고,국제시장,454290,48946,부산중구국제시장２길２６－１,051-246-6102,051-247-2459
새마을금고,국회,453152,7233,서울영등포구의사당대로１본관１０４호,02-788-2526,02-788-3865
새마을금고,군산제일,465292,54065,전북군산시개정면바르메길３９,063-451-4334,063-451-4774
새마을금고,군산제일금고양안지점,870078,54074,전북군산시부골１길４７,063-471-2442,063-471-3130
새마을금고,군산중부,465247,54021,전북군산시구영７길１０５,063-446-0782,063-445-0792
새마을금고,군산중부금고소룡지점,865960,54013,전북군산시동아로１６３동아프라자１０８호,063-465-7400,063-465-7405
새마을금고,군서,459606,526851,전남영암군군서면동구림리９７,061-472-1003,061-471-1002
새마을금고,군위우보지점,862743,716840,경북군위군우보면이화리１２６０－１,054-382-5252,054-382-5253
새마을금고,군위효령지점,862730,716820,경북군위군효령면중구리１６２－３,054-383-8998,054-382-8998
새마을금고,군자,462871,15402,경기안산시단원구신길로１길８２,031-494-3600,031-493-7733
새마을금고,군자일동지점,865546,426860,경기안산시상록구일동６１５－１５,031-415-3610,031-415-3614
새마을금고,군자금고고잔지점,850742,15471,경기안산시단원구광덕서로６２,031-492-3600,031-414-3601
새마을금고,군자금고단원지점,869270,15239,경기안산시단원구선부광장１로５６,031-439-3610,031-439-3616
새마을금고,군자금고달미지점,858443,15216,경기안산시단원구달미로９６,031-414-3091,031-414-3094
새마을금고,군자금고부곡지점,858469,15306,경기안산시상록구부곡로１２１,031-408-3610,031-502-3610
새마을금고,군자금고샛뿔지점,858456,15399,경기안산시단원구새뿔길４５,031-492-6300,031-492-6310
새마을금고,군자금고선부지점,858427,15220,경기안산시단원구선이로６,031-403-3600,031-403-1242
새마을금고,군자금고원곡지점,850849,15393,경기안산시단원구원본로２６,031-491-3600,031-493-6300
새마을금고,군자능길지점,858430,425838,경기도안산시단원구신길동１４２３－６호,031-492-3600,031-491-3610
새마을금고,군자새마을금고중앙지점,874304,15352,경기도안산시단원구당곡로２７고잔리슈빌１０３호／１０４호,031-403-3610,031-403-3632
새마을금고,군장,465360,573250,전북군산시신영동１５－１１,063-443-3410,063-443-4157
새마을금고,군장조촌지점,861799,573410,전북군산시조촌동７７６－１４,063-442-3410,063-442-2356
새마을금고,군포,462541,15855,경기군포시군포로５２２（당동）,031-454-7577,031-459-3500
새마을금고,군포금고광정지점,865957,15865,경기군포시광정로８０신원타워Ｂ／Ｄ１０１호,031-399-9800,031-399-9801
새마을금고,군포금고당동지점,857842,15861,경기군포시군포로４９１（당동）,031-399-7577,031-399-7578
새마을금고,군포금고산본역지점,870544,15865,경기군포시번영로５１５유화프라자９호,031-394-9600,031-394-9602
새마을금고,군포금고용호지점,872500,15856,경기도군포시고산로２６２군포금고용호지점,031-394-5400,031-394-5402
새마을금고,금강,461681,33176,충남부여군석성면증산로６２,041-836-8600,041-836-8603
새마을금고,금강,464316,28218,충북청주시서원구현도면청남로３６３,043-260-8011,043-260-8022
새마을금고,금강,465302,54046,전북군산시성산면동군산로３２,063-453-6725,063-453-6728
새마을금고,금강금고미장지점,855352,54086,전북군산시수송로２５７,063-453-7575,063-731-1122
새마을금고,금강금고부강지점,859989,30075,세종부강면부촌길３２,044-275-4725,044-275-9807
새마을금고,금강금고서해지점,866299,54029,전북군산시구시장로１６,063-442-6565,063-446-0724
새마을금고,금강금고조촌지점,860703,54077,전북군산시백릉로６４７７６－１４,063-442-6564,063-442-2356
새마을금고,금강새마을금고청대지점,874333,24877,강원도속초시조양로２２３금강금고청대지점,033-633-8051,033-633-8052
새마을금고,금고서령서부지점,869267,356805,충남서산시읍내동６１－１,041-664-4115,041-664-4117
새마을금고,금고서창원,467669,641480,경남창원시소계동７２４－１０,055-299-8477,055-251-8475
새마을금고,금남,458403,61427,광주동구제봉로１８０（대인동）,062-232-7251,062-228-5341
새마을금고,금남금고충장지점,854971,61477,광주동구충장로３０－１,062-223-7217,062-223-4044
새마을금고,금빛,452674,158842,서울양천구신월로１８８,02-2603-4000,02-2603-7050
새마을금고,금빛금고금빛북부지점,851783,158827,서울시양천구신월１동곰달래로５길３０,02-2603-1125,02-2603-1126
새마을금고,금빛금고푸른마을지점,867544,158855,서울양천구신정３동신정로１１길５０－２,02-2603-8866,02-2603-8865
새마을금고,금사동,455891,46264,부산금정구금사로８１금사동새마을금고본점,051-529-7114,051-529-7116
새마을금고,금사동금고회동지점,856050,46263,부산금정구회천로１금사동새마을금고회동지점,051-529-8114,051-529-8116
새마을금고,금산,461571,32740,충남금산군금산읍인삼로７８,041-753-3505,041-753-3504
새마을금고,금산금고상리지점,865407,32733,충남금산군금산읍비단로３１９금산새마을금고,041-754-3505,041-754-3504
새마을금고,금산동,466204,740160,경북김천시교동５６６－２３,054-432-2773,054-432-2772
새마을금고,금샘새마을금고,455998,46229,부산금정구금강로５６８금샘금고,051-512-4002,051-582-1179
새마을금고,금성,467203,769853,경북의성군금성면대리３리２－１,054-834-1269,054-834-5747
새마을금고,금성동,455972,46237,부산금정구산성로４５４,051-517-7800,051-517-8294
새마을금고,금성지점,855776,517811,전남담양군금성면석현리７７－３,061-382-4546,061-382-4288
새마을금고,금암,464743,54931,전북전주시덕진구기린대로３６４,063-254-9611,063-254-5312
새마을금고,금암금고북부지점,861333,54922,전북전주시덕진구조경단로９２,063-274-6080,063-285-9612
새마을금고,금암금고천마지점,873130,54820,전라북도전주시덕진구사근１길５７리드천마빌딩１０８호,063-274-9611,063-274-9612
새마을금고,금암코아예금취급소,861320,561721,전북전주시덕진구서노송동전주코６２７－１,063-285-9611,063-285-9612
새마을금고,금오,461872,32430,충남예산군예산읍아리랑로９,041-333-6627,041-331-1127
새마을금고,금오,466330,39227,경북구미시금오시장로１길４１０１호（원평동）,054-452-5121,054-455-1171
새마을금고,금오금고금오１지점,862329,39225,경북구미시구미중앙로２１길５－２,054-451-4957,054-455-4997
새마을금고,금오금고덕산지점,856746,340920,충남예산군덕산면덕산온천로４２４,041-338-3553,041-338-2190
새마을금고,금융기획본부,450061,6172,서울특별시강남구봉은사로１１４길２０,02-2145-9114,02-2145-9968
새마을금고,금융단지,454931,48411,부산남구전포대로８８（문현동）,051-635-5196,051-645-6196
새마을금고,금융단지금고금융단지１지점,863661,48402,부산남구전포대로６７번길２３,051-635-8702,051-635-8742
새마을금고,금정,462538,15830,경기군포시당산로１３４,031-452-9472,031-458-5467
새마을금고,금정,456007,46327,부산금정구서동중심로５９－１,051-522-0333,051-522-0537
새마을금고,금정금고남산１지점,850988,46219,부산금정구범어천로５２번길２７,051-512-2210,051-513-3180
새마을금고,금정금고남산２지점,862989,46224,부산금정구학산로１３,051-512-4851,051-522-0537
새마을금고,금정금고서２동지점,862976,46328,부산금정구서동중심로３２,051-531-1691,051-527-0333
새마을금고,금정금고중앙지점,850098,15818,경기군포시산본로３７８산본사이버텔１０３호,031-393-9472,031-393-5467
새마을금고,금정중앙금고기찰지점,863137,46266,부산금정구무학송로９９금정중앙금고기찰지점,051-514-6704,051-514-6520
새마을금고,금정중앙금고오시게지점,863234,46311,부산금정구동현로１６번길７６금정중앙금고오시게지점,051-517-6704,051-517-6703
새마을금고,금정중앙새마을금고본점,455901,46302,부산금정구부곡로１０５금정중앙금고본점,051-514-6701,051-518-1518
새마을금고,금천,466877,38362,경북청도군금천면선암로６２０,054-372-3547,054-372-0964
새마을금고,금천,464167,28732,충북청주시상당구수영로２３０금천새마을금고,043-222-3580,043-257-4377
새마을금고,금천금고금천１지점,859808,28726,충북청주시상당구중고개로３３７번길１３５（금천동）,043-222-2330,043-223-9766
새마을금고,금천금고금천２지점,859811,28744,충북청주시상당구중고개로３２０（금천동）,043-286-2440,043-286-2443
새마을금고,금천금고용정지점,853011,28748,충북청주시상당구용정로３５상가２동１０３호（용정동，한라비발디）,043-288-2550,043-286-2550
새마을금고,금천남부,453547,8645,서울금천구금하로７５０우방Ａ상가２－１０１,02-896-0411,02-896-8216
